image,algorithm,height,width,fault_mask_found,fault_mask_path,edge_threshold_used,edge_pixel_count,skeleton_pixel_count,component_count,connected_component_mean_length_px,connected_component_median_length_px,connected_component_p90_length_px,total_skeleton_graph_length_px,endpoint_count,break_rate_endpoint_per_px,breaks_per_100px,fragmentation_components_per_100px,local_directional_continuity,bidirectional_continuity_ratio,edge_density_full,edge_density_valid_signal,branch_point_count,crossing_structure_count,junction_count_total,local_orientation_entropy,spurious_short_edge_pixel_ratio,short_component_ratio,isolated_response_ratio,isolated_component_ratio,strict_isolated_pixel_ratio,mean_edge_response,low_coherence_threshold,edge_in_low_coherence_precision,low_coherence_edge_recall,edge_low_coherence_iou,edge_low_coherence_f1,response_low_vs_other_mean_ratio,response_vs_one_minus_coherence_corr,edge_to_low_coherence_mean_distance_px,edge_near_fault_precision,fault_coverage_recall,fault_edge_f1,edge_to_fault_mean_distance_px
653.png,LoG,512,512,FALSE,,0.185547352,58175,39371,5138,8.89532236,1.414213562,9.414213562,45704.16629,8873,0.19413985,19.41398503,11.24186353,0.9572528,0.920271266,0.221920013,0.240876217,381,654,1035,0.305667967,0.342028397,0.906383807,0.150288283,0.637212923,0.031977852,0.284226418,0.75250957,0.27030822,0.157969385,0.110744166,0.199405352,0.711051412,-0.202281757,4.827418876,,,,
653.png,Canny,512,512,FALSE,,0.9,67529,62422,2091,31.4300246,5.414213562,83.79898987,65720.18144,3782,0.057547011,5.754701094,3.18167107,0.991909921,0.984380507,0.257602692,0.255110989,310,188,498,0.367580652,0.063375092,0.598278336,0.019736631,0.370636059,0.006920637,1,0.75250957,0.391357722,0.242227153,0.175945958,0.299241571,0.921851327,-0.027209411,3.967908264,,,,
654.png,SLoG,512,512,FALSE,,0.35,134731,63913,493,178.8182546,1,10.37989899,88157.39952,2204,0.025000737,2.500073745,0.559227022,0.989227533,0.979440802,0.513957977,0.510732862,1335,2046,3381,0.374605089,0.015270759,0.894523327,0.008589802,0.732251521,0.003191839,0.525105894,0.776525915,0.408193004,0.509560259,0.293057645,0.453278547,0.994257715,-0.004650214,4.208099765,,,,
654.png,LoG,512,512,FALSE,,0.216797918,85432,54841,4521,15.77694971,2,11.24264069,71327.58965,9131,0.128014981,12.80149805,6.338360825,0.972119391,0.946518116,0.325897217,0.352754503,504,1008,1512,0.319063067,0.228934556,0.885202389,0.086304043,0.563370936,0.016830474,0.337898582,0.776525915,0.240479323,0.207341625,0.125292559,0.222684418,0.585412498,-0.311992273,5.417603899,,,,
654.png,Canny,512,512,FALSE,,0.9,72015,67344,1601,44.39411852,8.242640687,113.627417,71074.98375,3054,0.042968705,4.296870487,2.252550638,0.994936466,0.99006593,0.274715424,0.274016189,282,121,403,0.373051494,0.045081967,0.535290443,0.010914113,0.292941911,0.003949869,1,0.776525915,0.386956986,0.259164257,0.183728175,0.310422914,0.928598499,-0.019685199,4.32611526,,,,
667.png,SLoG,512,512,FALSE,,0.35,95811,53271,4533,13.4739549,2,28.14213562,61077.43756,8172,0.133797362,13.37973616,7.421725896,0.986822069,0.97445139,0.36548996,0.386680722,1006,895,1901,0.412507057,0.182181675,0.786234282,0.074505829,0.553055372,0.024459837,0.514425397,0.657755733,0.392642634,0.353772985,0.228648953,0.37219574,0.961171068,-0.041944833,4.039277024,,,,
667.png,LoG,512,512,FALSE,,0.154297039,58475,38545,6399,7.04959993,1,7.828427125,45110.38995,10356,0.229570172,22.95701724,14.18520214,0.95343107,0.912569724,0.223064423,0.24402157,445,541,986,0.37094146,0.427344662,0.927332396,0.192813594,0.659478043,0.044234012,0.242234126,0.657755733,0.274047812,0.155822169,0.110295289,0.198677397,0.653944658,-0.253867746,4.964078136,,,,
667.png,Canny,512,512,FALSE,,0.9,66698,59765,2176,29.5749601,5,80.09188309,64355.11318,4154,0.064548096,6.454809563,3.381238712,0.991625547,0.983819962,0.254432678,0.260913207,521,300,821,0.439961791,0.069070526,0.610294118,0.020681001,0.381893382,0.008332636,1,0.657755733,0.429859155,0.261334612,0.194067162,0.325052339,0.975352929,-0.007797504,3.743677663,,,,
67.png,SLoG,512,512,FALSE,,0.35,102917,54658,3012,21.54747526,2,44.08132752,64900.99549,6154,0.09482135,9.482134986,4.640914946,0.987668753,0.976215742,0.392597198,0.400475334,1084,939,2023,0.411586136,0.108785539,0.721779548,0.043726444,0.503652058,0.014544989,0.527512789,0.686438394,0.401403108,0.374027911,0.240104196,0.387232293,0.982764939,-0.019796784,3.775894698,,,,
67.png,LoG,512,512,FALSE,,0.169922173,64831,43760,6386,8.002812877,1.414213562,8.828427125,51105.96304,10951,0.214280279,21.42802787,12.49560642,0.960546136,0.925182815,0.247310638,0.267198608,487,676,1163,0.360317409,0.378907678,0.912777952,0.166773309,0.636078923,0.035763254,0.259403735,0.686438394,0.274943531,0.170932721,0.117822192,0.210806679,0.651340764,-0.262755105,4.661074161,,,,
67.png,Canny,512,512,FALSE,,0.9,70669,63831,2262,30.32096013,5.414213562,82.10071427,68586.01181,4254,0.062024309,6.202430915,3.298048597,0.992722988,0.985931601,0.269580841,0.270386927,500,299,799,0.428385258,0.065548088,0.596374889,0.020178283,0.377541998,0.008115179,1,0.686438394,0.41557242,0.261444745,0.191160018,0.320964463,0.958650732,-0.015848567,3.61191219,,,,
671.png,SLoG,512,512,FALSE,,0.35,106827,58496,3306,21.19121822,1.414213562,29.8492424,70058.16742,6804,0.097119297,9.711929744,4.718935881,0.987135887,0.975246171,0.407512665,0.411652268,1214,1205,2419,0.382290184,0.118332877,0.792800968,0.050550465,0.568965517,0.017266138,0.513999462,0.715047944,0.400665072,0.390722322,0.246596199,0.395631238,0.983250105,-0.017698693,3.809761012,,,,
671.png,LoG,512,512,FALSE,,0.166017294,58785,38945,5879,7.63327371,1.414213562,8.414213562,44876.01614,9799,0.218357173,21.83571726,13.10053901,0.950789571,0.908229554,0.224246979,0.243174325,440,630,1070,0.337914586,0.388445243,0.916652492,0.174836308,0.64857969,0.039055078,0.256913245,0.715047944,0.280141418,0.161380579,0.114075058,0.204788819,0.685688127,-0.222512559,4.494436343,,,,
671.png,Canny,512,512,FALSE,,0.9,67728,61941,2117,30.94706184,5.828427125,85.027417,65514.92992,3875,0.059146824,5.914682355,3.231324528,0.99188745,0.984404514,0.258361816,0.25638329,340,189,529,0.395236522,0.067370562,0.596126594,0.019163397,0.360415683,0.006925946,1,0.715047944,0.408533012,0.248126471,0.182548861,0.30873796,0.954293412,-0.019023831,3.745119617,,,,
676.png,SLoG,512,512,FALSE,,0.35,94125,56193,5614,11.25335605,1.414213562,21.24264069,63176.34088,9703,0.153585976,15.35859764,8.886237984,0.985309541,0.971526703,0.35905838,0.365469854,918,877,1795,0.391793668,0.225205987,0.814748842,0.090562881,0.564481653,0.028384318,0.50657171,0.6422364,0.372503245,0.325294855,0.210142553,0.347302147,0.966116533,-0.034633299,4.115347408,,,,
676.png,LoG,512,512,FALSE,,0.166017264,35385,23510,3957,6.889602656,1,6.828427125,27262.15771,6183,0.226797896,22.67978957,14.51462515,0.927902997,0.868779243,0.134983063,0.146684868,273,358,631,0.330026686,0.415567843,0.936820824,0.210506168,0.705332322,0.048319864,0.265283734,0.6422364,0.224968081,0.078850017,0.06200635,0.116772089,0.674727189,-0.226528672,5.373931559,,,,
676.png,Canny,512,512,FALSE,,0.9,64539,57717,2451,25.34600992,4,63.72792206,62123.07032,4450,0.071632004,7.163200365,3.945394178,0.990098238,0.980698928,0.246196747,0.243727032,502,354,856,0.424232781,0.085122234,0.651162791,0.026474002,0.41370869,0.010534158,1,0.6422364,0.417472081,0.243123372,0.181537365,0.307290096,0.975093091,-0.009794573,3.801129154,,,,
68.png,SLoG,512,512,FALSE,,0.35,101883,53377,2636,24.25256257,2,46.50609665,63929.75494,5691,0.089019581,8.901958102,4.123275621,0.987316608,0.97568241,0.388652802,0.407019983,1108,963,2071,0.416464001,0.094160406,0.718512898,0.040017236,0.515933232,0.013432752,0.529055715,0.695663583,0.411006399,0.386742952,0.24883366,0.398505691,0.985224234,-0.016800152,3.584397666,,,,
68.png,LoG,512,512,FALSE,,0.162109524,76517,50916,6125,10.17524467,2,10.82842712,62323.37363,11338,0.181922116,18.19221159,9.827773503,0.971777022,0.945773431,0.291889191,0.317578433,599,969,1568,0.374476731,0.311218477,0.890938776,0.130941158,0.6,0.027790871,0.249804124,0.695663583,0.296694313,0.217830313,0.143653358,0.251218355,0.66031616,-0.260759581,4.342267547,,,,
68.png,Canny,512,512,FALSE,,0.9,70084,63536,2185,31.09670014,5.828427125,87.6391919,67946.2898,4059,0.059738361,5.973836116,3.215775293,0.992004514,0.984481239,0.267349243,0.273006315,453,262,715,0.429279357,0.067080081,0.598169336,0.018509192,0.358352403,0.007554772,1,0.695663583,0.420170258,0.265189359,0.19414166,0.325156833,0.936766241,-0.021517366,3.495979474,,,,
683.png,SLoG,512,512,FALSE,,0.35,109396,59574,3106,23.31363047,1,27.3137085,72412.13625,6562,0.090620169,9.062016865,4.289336237,0.98666364,0.974351227,0.417312622,0.421513757,1299,1278,2577,0.380811781,0.104324034,0.801996137,0.048813241,0.603026401,0.017087991,0.516336918,0.719020271,0.399016833,0.402107665,0.25043475,0.400556287,0.994051449,-0.014596927,3.868024072,,,,
683.png,LoG,512,512,FALSE,,0.150391817,63195,41889,5900,8.259959959,1.414213562,9.414213562,48733.76376,10119,0.207638385,20.7638385,12.10659622,0.955656588,0.916254864,0.241069794,0.261539878,439,725,1164,0.340319186,0.362959249,0.905932203,0.158084461,0.629830508,0.034997255,0.232695639,0.719020271,0.29083372,0.181853664,0.125987145,0.223780788,0.712398049,-0.199198418,4.446956555,,,,
683.png,Canny,512,512,FALSE,,0.9,67231,61480,2095,31.0955303,5.828427125,76.75046174,65145.13598,3773,0.057916834,5.791683359,3.215896273,0.992111266,0.984808068,0.256465912,0.255018021,359,211,570,0.392419219,0.066395576,0.599045346,0.018867925,0.365632458,0.007579701,1,0.719020271,0.402849592,0.245614035,0.180058694,0.305169048,0.940670627,-0.022716985,3.86492233,,,,
688.png,SLoG,512,512,FALSE,,0.35,101096,55056,3379,19.0241231,2.414213562,40.23330445,64282.51194,6591,0.102531774,10.25317742,5.25648407,0.985832632,0.97268236,0.385650635,0.38765974,1035,882,1917,0.398692042,0.128469195,0.729801716,0.047242807,0.488310151,0.015783929,0.520619035,0.697657466,0.389756449,0.359950701,0.230209836,0.374261089,0.984604347,-0.018229569,4.224827802,,,,
688.png,LoG,512,512,FALSE,,0.201172233,60934,40766,5986,7.842569045,1.414213562,8.414213562,46945.61831,10015,0.213331944,21.33319437,12.75092376,0.95389539,0.913310111,0.232444763,0.25126102,417,645,1062,0.34599933,0.385860766,0.918643502,0.165603689,0.637153358,0.03794829,0.307703704,0.697657466,0.255263682,0.152796414,0.105683959,0.191164858,0.667143276,-0.250326997,5.361192379,,,,
688.png,Canny,512,512,FALSE,,0.9,67873,61612,2042,32.19610926,6.121320344,85.30365799,65744.4551,3744,0.056947768,5.694776836,3.105965358,0.992955923,0.986350062,0.258914948,0.256801579,442,208,650,0.415516496,0.05989093,0.577864838,0.017561514,0.354554358,0.007157697,1,0.697657466,0.406258123,0.248541412,0.182316615,0.30840574,0.965257387,-0.012785086,4.045591929,,,,
69.png,SLoG,512,512,FALSE,,0.35,94527,54330,4572,13.57288124,2,25.30660172,62055.21303,8166,0.13159249,13.159249,7.367632431,0.984180033,0.969703663,0.360591888,0.365764807,848,706,1554,0.413383126,0.19103626,0.775590551,0.068764955,0.512467192,0.022381741,0.521315157,0.650896847,0.385269573,0.326873547,0.214828668,0.353677311,0.976768857,-0.023413738,3.922216673,,,,
69.png,LoG,512,512,FALSE,,0.177734688,45921,30582,4791,7.43556057,1,7.414213562,35623.77069,7743,0.217354869,21.73548687,13.44888513,0.941011071,0.891243215,0.175174713,0.189611005,351,475,826,0.347798198,0.402753254,0.927572532,0.181152312,0.65790023,0.04234517,0.280790478,0.650896847,0.257243119,0.113141115,0.085281351,0.157159893,0.671018961,-0.235647816,5.048537181,,,,
69.png,Canny,512,512,FALSE,,0.9,66870,59084,2641,24.22893676,4.242640687,62.38477631,63988.62198,4810,0.075169614,7.516961377,4.127296257,0.990191936,0.981060863,0.255088806,0.252530503,549,411,960,0.442785025,0.087130188,0.639151836,0.026927764,0.406664142,0.011136687,1,0.650896847,0.417669823,0.244658377,0.182429565,0.308567327,0.950555955,-0.014473422,3.649796043,,,,
697.png,SLoG,512,512,FALSE,,0.35,79750,50988,6602,8.401036566,1.414213562,14.24264069,55463.64341,10860,0.195803942,19.58039417,11.90329303,0.978318453,0.958539264,0.304222107,0.319533752,674,682,1356,0.403729439,0.315446772,0.86231445,0.125558955,0.588760982,0.035930023,0.513877034,0.5625211,0.330507144,0.254068516,0.167740222,0.287290304,0.965650478,-0.032330049,4.794944261,,,,
697.png,LoG,512,512,FALSE,,0.154297337,34622,22409,3548,7.581284496,1,6.414213562,26898.39739,5627,0.209194619,20.91946192,13.19037692,0.934579849,0.881565442,0.132072449,0.144490062,271,386,657,0.337888122,0.381587755,0.93686584,0.197688429,0.711386697,0.046588424,0.256142408,0.5625211,0.189670139,0.065931082,0.051441217,0.097848965,0.6154899,-0.246645494,6.891820256,,,,
697.png,Canny,512,512,FALSE,,0.9,58833,50619,2950,18.58072489,4,47.41909089,54813.13843,5032,0.091802808,9.180280757,5.38192135,0.982842386,0.967265256,0.224430084,0.223520607,457,387,844,0.462828487,0.120468599,0.666440678,0.035994389,0.411864407,0.014658527,1,0.5625211,0.396741672,0.213343123,0.161087231,0.277476535,0.967044399,-0.011278061,4.123242884,,,,
701.png,SLoG,512,512,FALSE,,0.35,68100,46322,7519,6.573269907,1,10.65685425,49424.41643,11576,0.23421622,23.42162202,15.21312854,0.974072814,0.950822503,0.259780884,0.282653665,654,641,1295,0.39147535,0.390591943,0.892804894,0.167458227,0.632397925,0.050580718,0.508347809,0.489387918,0.28390535,0.198449757,0.13225135,0.233607759,0.962446582,-0.032000015,5.321233261,,,,
701.png,LoG,512,512,FALSE,,0.154297024,24949,15559,2043,10.12328794,1,5.414213562,20681.87726,3200,0.154724833,15.47248327,9.87821354,0.936917543,0.891316923,0.095172882,0.104683901,220,311,531,0.316915095,0.301111897,0.947136564,0.168005656,0.74743025,0.043383251,0.269327074,0.489387918,0.13748046,0.035591251,0.029094672,0.056544209,0.532440158,-0.271334797,7.796838559,,,,
701.png,Canny,512,512,FALSE,,0.9,53438,44995,2842,17.36444755,3.414213562,46.95340546,49349.75993,4548,0.092158503,9.215850302,5.758893263,0.977419734,0.957173019,0.203849792,0.207504815,490,292,782,0.493956864,0.126214024,0.685080929,0.040315591,0.444757213,0.018246472,1,0.489387918,0.397945566,0.204208691,0.156009703,0.269910716,1.0125525,0.007807164,4.214468254,,,,
703.png,SLoG,512,512,FALSE,,0.35,147755,68604,263,390.8836996,1,4.965685425,102802.413,1425,0.013861542,1.386154234,0.255830571,0.989745498,0.980030319,0.563640594,0.558133529,1335,2367,3702,0.371867537,0.007769226,0.954372624,0.00491225,0.813688213,0.00170544,0.528250277,0.76277405,0.411359057,0.566119904,0.312756408,0.476488107,0.992400185,-0.009132021,4.509789904,,,,
703.png,LoG,512,512,FALSE,,0.240236148,72971,47602,4904,12.04835592,2,9.828427125,59085.13742,9424,0.159498656,15.94986559,8.29988761,0.964329243,0.931641528,0.278362274,0.301372944,433,840,1273,0.31376341,0.2815638,0.900693312,0.114743078,0.595228385,0.022141927,0.375336111,0.76277405,0.230283345,0.171126016,0.10885985,0.196345552,0.573609377,-0.307309724,5.846047898,,,,
703.png,Canny,512,512,FALSE,,0.9,71221,66435,1504,46.7354345,8.414213562,146.4754401,70290.09349,2875,0.040901923,4.090192312,2.139704083,0.994859636,0.989824641,0.271686554,0.271993768,283,94,377,0.366697311,0.043726951,0.529920213,0.010461353,0.293218085,0.00371792,1,0.76277405,0.379006692,0.254188022,0.179450366,0.304294901,0.911662913,-0.027288235,4.734666109,,,,
704.png,SLoG,512,512,FALSE,,0.35,151259,67942,194,528.2928609,1,7,102488.815,1200,0.011708595,1.170859474,0.189288948,0.988210559,0.977304171,0.577007294,0.567222204,1233,2251,3484,0.379676223,0.006417238,0.93814433,0.002928969,0.706185567,0.001265786,0.530920506,0.763758206,0.398638108,0.587056172,0.311336825,0.474838835,0.986972904,-0.014327977,5.140056032,,,,
704.png,LoG,512,512,FALSE,,0.2675789,74315,48258,4781,12.71074156,2,10.82842712,60770.05538,9100,0.149744803,14.97448035,7.867361598,0.96760124,0.938580132,0.283489227,0.310285681,399,841,1240,0.301112115,0.267313192,0.888098724,0.105184633,0.575193474,0.021405777,0.41887936,0.763758206,0.204387257,0.164650545,0.10033973,0.182379545,0.546799304,-0.334994974,7.080055493,,,,
704.png,Canny,512,512,FALSE,,0.9,73574,67896,1638,44.15808348,7.914213562,117.1960461,72330.94074,3204,0.044296396,4.429639608,2.264591036,0.995161712,0.990500177,0.280662537,0.2794949,380,106,486,0.370649368,0.043934842,0.533577534,0.011856369,0.307081807,0.004123954,1,0.763758206,0.363343087,0.263656457,0.180341543,0.305575186,0.911372566,-0.029443324,5.462157471,,,,
710.png,SLoG,512,512,FALSE,,0.35,146467,64913,352,271.5394901,1,5.372792206,95581.90052,1712,0.017911341,1.791134086,0.36827056,0.988577008,0.979403201,0.558727264,0.535259155,1341,2223,3564,0.383596212,0.010999338,0.934659091,0.006346957,0.769886364,0.002418622,0.527509868,0.749067008,0.416709798,0.551865238,0.311353036,0.474857689,1.002740316,0.00074273,4.203264583,,,,
710.png,LoG,512,512,FALSE,,0.212890774,89861,56461,4573,16.33819882,2,11,74714.58322,9512,0.127311157,12.73111565,6.120625724,0.977630556,0.957297958,0.342792511,0.37462852,581,1151,1732,0.332729071,0.21760153,0.889787885,0.089637095,0.595888913,0.017534227,0.335121334,0.749067008,0.266890756,0.247382851,0.147293437,0.256766808,0.611602359,-0.29551884,5.157911152,,,,
710.png,Canny,512,512,FALSE,,0.9,68608,63848,1555,43.36053139,7.414213562,114.7979797,67425.62631,2904,0.043069678,4.306967779,2.306244799,0.991487622,0.98460406,0.26171875,0.267482664,270,86,356,0.374680817,0.048004636,0.554983923,0.01218519,0.313826367,0.00427578,1,0.749067008,0.385914255,0.255400465,0.181597991,0.307376947,0.920372932,-0.023561719,4.37493859,,,,
712.png,SLoG,512,512,FALSE,,0.35,151129,67940,207,494.8497216,1,5,102433.8924,1317,0.012857073,1.285707269,0.202081553,0.990050018,0.980968502,0.576511383,0.566338132,1436,2276,3712,0.401407719,0.006711805,0.966183575,0.003723874,0.77294686,0.001295261,0.535584569,0.743048286,0.409615257,0.579428715,0.315740967,0.479943963,0.988326678,-0.011761807,5.042835691,,,,
712.png,LoG,512,512,FALSE,,0.240234926,80409,51960,5363,12.24506328,2,10.41421356,65670.27435,10343,0.157498961,15.74989613,8.16655641,0.969293714,0.940704388,0.306735992,0.331979067,489,934,1423,0.332649767,0.280100077,0.895394369,0.112394149,0.587730748,0.022440339,0.374832243,0.743048286,0.227903405,0.188977282,0.115214472,0.206622985,0.564061627,-0.332987879,6.46707328,,,,
712.png,Canny,512,512,FALSE,,0.9,71961,66500,1658,42.60954943,7.414213562,121.5636652,70646.63295,3176,0.044956141,4.495614111,2.34689175,0.995030046,0.990210526,0.27450943,0.275325609,327,100,427,0.390492469,0.048090226,0.55066345,0.012781955,0.314837153,0.004270677,1,0.743048286,0.375542736,0.258258164,0.180671502,0.306048721,0.904503658,-0.029055468,5.30897827,,,,
717.png,SLoG,512,512,FALSE,,0.35,121776,61153,1278,62.08313938,1,11.82842712,79342.25212,3800,0.047893775,4.789377536,1.610743287,0.988651395,0.978283976,0.464538574,0.463670556,1345,1583,2928,0.363988519,0.045901264,0.882629108,0.021143689,0.665884194,0.00788187,0.535080075,0.766106427,0.405749501,0.456597451,0.273621185,0.429674362,1.01044173,0.003490914,3.94518017,,,,
717.png,LoG,512,512,FALSE,,0.162112594,84894,55852,5363,13.1676743,2,10.82842712,70618.23727,10463,0.14816286,14.816286,7.59435552,0.974190712,0.950297214,0.32384491,0.349069747,555,1089,1644,0.325144649,0.261727422,0.887562931,0.102699993,0.584933806,0.021055647,0.246958613,0.766106427,0.292766824,0.248027618,0.155098957,0.268546614,0.695934343,-0.217026512,4.536942485,,,,
717.png,Canny,512,512,FALSE,,0.9,69073,64316,1818,37.262136,6,103.0759451,67742.56326,3360,0.04959954,4.959954036,2.683689416,0.993819594,0.987903477,0.263492584,0.262947607,284,142,426,0.366765708,0.057124199,0.588558856,0.015097332,0.338833883,0.005410784,1,0.766106427,0.388941925,0.248210387,0.178574038,0.30303406,0.921961305,-0.026762709,4.05195488,,,,
720.png,SLoG,512,512,FALSE,,0.35,139713,66430,417,226.9083895,1,7.579898987,94620.79843,1953,0.020640282,2.064028239,0.44070649,0.989778697,0.98021978,0.532962799,0.52906048,1263,2262,3525,0.34713906,0.013427668,0.920863309,0.007210598,0.73381295,0.002619299,0.523186207,0.799367011,0.400766738,0.532937405,0.296594206,0.457497349,0.999756279,-0.001096127,4.297215336,,,,
720.png,LoG,512,512,FALSE,,0.212891236,78611,51015,4355,15.24205035,2,10.41421356,66379.12926,8608,0.129679315,12.96793148,6.560797119,0.969254136,0.941664216,0.299877167,0.325938224,514,947,1461,0.291785806,0.231500539,0.893685419,0.092051357,0.587141217,0.018523964,0.334981412,0.799367011,0.242741118,0.198864771,0.122727125,0.218623248,0.60918689,-0.269926878,5.239987325,,,,
720.png,Canny,512,512,FALSE,,0.9,70638,66354,1581,44.10331433,8.414213562,113.0416306,69727.33995,2979,0.042723557,4.272355725,2.26740329,0.994649887,0.989420382,0.269462585,0.269285135,224,69,293,0.343369007,0.044624288,0.531309298,0.011468789,0.299177736,0.003692317,1,0.799367011,0.368089204,0.249140695,0.174503957,0.29715346,0.897367716,-0.030981885,4.477569029,,,,
