run_dir,method,scheme,tp,fp,fn,tn,tol_pred_match,tol_pred_total,tol_gt_match,tol_gt_total,valid_pixels,fault_pixels,stem,dice,iou,precision,recall,specificity,tolerant_precision,tolerant_recall,tolerant_f1
CRACKS39,real,inclusive_uncertain,943,1785,8783,75227,943,2728,1457,9726,86738,9726,section_024,0.15143728922422398,0.08192164017020075,0.34567448680225193,0.09695661114528381,0.9768217940060021,0.34567448680225193,0.1498046473368807,0.20902451778768516
CRACKS39,real,inclusive_uncertain,941,1799,11784,54512,941,2740,1295,12725,69036,12725,section_035,0.12169414807622263,0.06478931423845717,0.3434306569330532,0.07394891944984365,0.9680524231498343,0.3434306569330532,0.10176817288793573,0.1570098901597927
CRACKS39,real,inclusive_uncertain,1034,2401,13683,53859,1034,3435,1576,14717,70977,14717,section_041,0.11392684001756614,0.06040425283323963,0.3010189228521077,0.07025888428343395,0.957323142552265,0.3010189228521077,0.10708704219602698,0.1579747813761571
CRACKS39,real,inclusive_uncertain,768,2729,12209,58664,768,3497,1232,12977,74370,12977,section_043,0.09323782930672984,0.04889851012348854,0.21961681441172543,0.05918162903594114,0.9555486781879114,0.21961681441172543,0.09493719657848891,0.13256740203868592
CRACKS39,real,inclusive_uncertain,259,2934,10416,62747,259,3193,406,10675,76356,10675,section_046,0.0373521776751966,0.019031523256654397,0.08111493892865294,0.024262295081944482,0.955329547357538,0.08111493892865294,0.03803278688521027,0.05178490660199943
CRACKS39,real,inclusive_uncertain,616,2656,8058,67762,616,3272,1035,8674,79092,8674,section_051,0.10313075506437039,0.05436893203878696,0.18826405867913124,0.07101683191137766,0.9622823709845548,0.18826405867913124,0.1193221120588894,0.1460668034725908
CRACKS39,real,inclusive_uncertain,322,2361,12729,59772,322,2683,526,13051,75184,13051,section_067,0.040930469047895685,0.02089281079676817,0.1200149086838613,0.024672438893552466,0.9620008691032202,0.1200149086838613,0.04030342502487142,0.06034258790490882
CRACKS39,real,inclusive_uncertain,137,3028,11554,62614,137,3165,451,11691,77333,11691,section_068,0.01844372644048301,0.009307697533793527,0.04328593996826766,0.011718415875449731,0.9538709972272397,0.04328593996826766,0.0385766829184513,0.04079585329960442
CRACKS39,real,inclusive_uncertain,622,2102,12579,62064,622,2724,1098,13201,77367,13201,section_106,0.07811616954469192,0.0406456250408151,0.2283406754764011,0.047117642602797424,0.9672412180904268,0.2283406754764011,0.08317551700622439,0.1219349336242595
CRACKS39,real,inclusive_uncertain,575,2603,9247,72660,575,3178,1086,9822,85085,9822,section_108,0.08846153846147041,0.046277665995938605,0.18093140339779443,0.0585420484625753,0.9654146127578006,0.18093140339779443,0.11056811240062046,0.13725747026788557
CRACKS39,real,inclusive_uncertain,621,3218,11706,55882,621,3839,1042,12327,71427,12327,section_116,0.07682791042924852,0.039948536506889704,0.16176087522750257,0.050377220734931144,0.9455499153974712,0.16176087522750257,0.08452989372914373,0.11103647201441505
CRACKS39,real,inclusive_uncertain,657,3915,9923,69055,657,4572,1016,10580,83550,10580,section_124,0.0867212249207453,0.045325974473925265,0.1437007874012605,0.06209829867668988,0.9463478141700773,0.1437007874012605,0.0960302457466011,0.11512586561108633
CRACKS39,real,inclusive_uncertain,444,3821,10148,77753,444,4265,779,10592,92166,10592,section_131,0.0597698054788586,0.030805522791902584,0.10410316529870081,0.041918429002981566,0.9531590948095039,0.10410316529870081,0.07354607250748343,0.08619658161085952
CRACKS39,real,inclusive_uncertain,249,3049,9619,76135,249,3298,437,9868,89052,9868,section_133,0.03782469998478063,0.019276921885871892,0.07550030321384021,0.025233076611243174,0.9614947464132955,0.07550030321384021,0.04428455614101714,0.055825037575190924
CRACKS39,real,inclusive_uncertain,316,2227,10855,73787,316,2543,607,11171,87185,11171,section_136,0.04608429342274604,0.023585609792488738,0.12426268187131631,0.02828753021213115,0.9707027652799524,0.12426268187131631,0.054337122907479773,0.07561123874644018
CRACKS39,real,inclusive_uncertain,819,750,11837,82867,819,1569,1250,12656,96273,12656,section_167,0.11514938488568355,0.06109204833652014,0.5219885277213385,0.06471238938047984,0.9910305320687192,0.5219885277213385,0.09876738305934041,0.16610535363141474
CRACKS39,real,inclusive_uncertain,1152,1077,9813,65470,1152,2229,1429,10965,77512,10965,section_168,0.1746248294678076,0.09566517189827631,0.5168236877500367,0.10506155950742811,0.9838159496294373,0.5168236877500367,0.13032375740982186,0.20815782977728745
CRACKS39,real,inclusive_uncertain,403,2010,13490,82640,403,2413,789,13893,98543,13893,section_178,0.04942965779464649,0.025341130604272562,0.16701201823387066,0.029007413805492686,0.9762551683401092,0.16701201823387066,0.056791189807776005,0.08476027566265383
CRACKS39,real,inclusive_uncertain,186,1024,12599,72353,186,1210,360,12785,86162,12785,section_193,0.026580921757751636,0.013469476428406495,0.15371900826319243,0.014548298787630387,0.9860446733988871,0.15371900826319243,0.028157997653478168,0.04759721234873446
CRACKS39,real,inclusive_uncertain,548,1303,12702,70024,548,1851,1133,13250,84577,13250,section_196,0.07257797496849706,0.037655466226868925,0.2960561858438895,0.04135849056600652,0.9817320229364783,0.2960561858438895,0.08550943396219961,0.13269327683095616
CRACKS39,real,inclusive_uncertain,385,624,9815,65002,385,1009,922,10200,75826,10200,section_197,0.0686947988223136,0.03556910569102405,0.3815659068346723,0.03774509803917868,0.9904915734615869,0.3815659068346723,0.09039215686265648,0.14615944604503409
CRACKS39,real,inclusive_uncertain,654,1217,12834,70672,654,1871,1204,13488,85377,13488,section_204,0.08516179438759999,0.04447466848007856,0.34954569748610614,0.04848754448394981,0.9830711235375394,0.34954569748610614,0.08926453143528376,0.14221196377738288
CRACKS39,real,inclusive_uncertain,475,696,13002,76102,475,1171,1061,13477,90275,13477,section_213,0.06485527034402999,0.033514428843552165,0.4056362083654515,0.03524523261850913,0.9909372639911208,0.4056362083654515,0.07872671959629092,0.13186148456557545
CRACKS39,real,inclusive_uncertain,310,1320,13400,70746,310,1630,603,13710,85776,13710,section_223,0.040417209908708986,0.02062541583498295,0.19018404907858785,0.022611232676861697,0.9816834568311018,0.19018404907858785,0.0439824945295084,0.071442900527956
CRACKS39,real,inclusive_uncertain,416,1145,12491,73359,416,1561,557,12907,87411,12907,section_231,0.057506220624787455,0.02960432678620153,0.26649583600085525,0.03223057255750195,0.9846316976268409,0.26649583600085525,0.043154877198386024,0.07428108003544498
CRACKS39,real,inclusive_uncertain,243,339,9720,73754,243,582,573,9963,84056,9963,section_239,0.0460881934565708,0.023587652882912456,0.4175257731887023,0.02439024390241454,0.9954246689969369,0.4175257731887023,0.05751279735013799,0.10109947345591712
CRACKS39,real,inclusive_uncertain,659,1875,11173,97280,659,2534,947,11832,110987,11832,section_250,0.09174439649165268,0.048077624571351806,0.2600631412775846,0.05569641649758646,0.9810902122937843,0.2600631412775846,0.08003718728864094,0.12240342031446236
CRACKS39,real,inclusive_uncertain,502,1232,10318,82400,502,1734,979,10820,94452,10820,section_251,0.07997451011623388,0.0416528377032512,0.28950403690721166,0.04639556377075194,0.98526879663275,0.28950403690721166,0.09048059149714373,0.13787134453735958
CRACKS39,real,inclusive_uncertain,175,1184,16839,77698,175,1359,361,17014,95896,17014,section_256,0.019049692483525255,0.009616441367177922,0.12877115526027394,0.01028564711413525,0.9849902385840895,0.12877115526027394,0.021217820618301856,0.03643258546112031
CRACKS39,real,inclusive_uncertain,537,544,12392,75407,537,1081,664,12929,88880,12929,section_261,0.07665952890786819,0.0398574927632748,0.49676225716469236,0.041534534766771186,0.9928374873272251,0.49676225716469236,0.051357413566361386,0.09309070840637985
CRACKS39,real,inclusive_uncertain,525,315,10656,75588,525,840,817,11181,87084,11181,section_262,0.08734714250055124,0.04566805845507509,0.6249999999925595,0.04695465521863254,0.9958499664043587,0.6249999999925595,0.0730703872640434,0.13084351440473999
CRACKS39,real,inclusive_uncertain,424,1364,9611,77088,424,1788,725,10035,88487,10035,section_267,0.0717246045842242,0.03719624528464146,0.23713646532305854,0.04225211758839835,0.9826135726302729,0.23713646532305854,0.07224713502733209,0.11075202213004126
CRACKS39,real,inclusive_uncertain,671,955,9806,86283,671,1626,1279,10477,97715,10477,section_277,0.1108815996033125,0.05869489153248889,0.412669126688729,0.06404505106417481,0.9890529356471963,0.412669126688729,0.12207693041889654,0.1884160851796132
CRACKS39,real,inclusive_uncertain,463,822,10467,108414,463,1285,924,10930,120166,10930,section_284,0.07580843225536159,0.03939754935326804,0.3603112840438887,0.04236047575476454,0.9924750082389513,0.3603112840438887,0.08453796889287782,0.13694519317023074
CRACKS39,real,inclusive_uncertain,445,924,14619,78149,445,1369,689,15064,94137,15064,section_287,0.05415931357630733,0.027833375031256043,0.3250547845118696,0.029540626659566156,0.9883145953737701,0.3250547845118696,0.0457381837493058,0.08019254049693861
CRACKS39,real,inclusive_uncertain,774,1060,9408,90728,774,1834,1234,10182,101970,10182,section_300,0.12882822902785548,0.06884895925985692,0.42202835332376215,0.07601649970528775,0.9884516494529799,0.42202835332376215,0.12119426438801689,0.18831106519773708
CRACKS39,slog,primary,514,2849,3449,66260,514,3363,951,3963,73072,3963,section_010,0.14032214032194879,0.0754550792717624,0.15283972643427643,0.12969972243217337,0.9587752680546733,0.15283972643427643,0.2399697199085542,0.18674146332833197
CRACKS39,slog,primary,668,2517,2661,60084,668,3185,980,3329,65930,3329,section_013,0.20509671476787675,0.11426616489888083,0.2097331240181798,0.20066085911624915,0.9597929745529689,0.2097331240181798,0.2943826975058745,0.24495085829043167
CRACKS39,slog,primary,475,2135,2835,64667,475,2610,733,3310,70112,3310,section_017,0.1604729729727019,0.08723599632674521,0.18199233716405366,0.14350453172162084,0.9680398790453927,0.18199233716405366,0.2214501510567328,0.19979169638242664
CRACKS39,slog,primary,449,2613,2746,72153,449,3062,669,3195,77961,3195,section_022,0.1435192584303284,0.07730716253430216,0.14663618549919452,0.14053208137671194,0.9650509589919262,0.14663618549919452,0.209389671360847,0.17248242641512745
CRACKS39,slog,primary,526,3210,2660,73802,526,3736,718,3186,80198,3186,section_024,0.1519791967637215,0.08223889931194146,0.1407922912201799,0.16509730069000284,0.9583181841789645,0.1407922912201799,0.22536095417380617,0.17331040826363914
CRACKS39,slog,primary,361,2007,2321,54304,361,2368,484,2682,58993,2682,section_035,0.14297029702941985,0.07698869695014504,0.15244932432368055,0.1346010439965153,0.9643586510626762,0.15244932432368055,0.18046234153549418,0.16527724335263605
CRACKS39,slog,primary,426,2264,2980,53996,426,2690,582,3406,59666,3406,section_041,0.1397637795273298,0.07513227513214263,0.1583643122670693,0.125073399882193,0.9597582651971277,0.1583643122670693,0.17087492659961576,0.16438192182604194
CRACKS39,slog,primary,422,2114,2706,59279,422,2536,525,3128,64521,3128,section_043,0.14901129943476515,0.08050362457062094,0.16640378548830284,0.13491048593307253,0.9655661068849926,0.16640378548830284,0.16783887467977035,0.16711824426705663
CRACKS39,slog,primary,292,2369,2015,63312,292,2661,380,2307,67988,2307,section_046,0.11755233494340267,0.06244653550029417,0.10973318301349218,0.1265713047242021,0.9639317306373284,0.10973318301349218,0.1647160814904,0.13171701727486274
CRACKS39,slog,primary,470,3342,2177,67076,470,3812,706,2647,73065,2647,section_051,0.14553336429765362,0.07847720821492991,0.12329485834175422,0.17755950132158083,0.9525405436108734,0.12329485834175422,0.2667170381553959,0.16863505389901265
CRACKS39,slog,primary,69,2056,3401,60077,69,2125,195,3470,65603,3470,section_067,0.024664879356524283,0.012486427795851454,0.03247058823514132,0.01988472622472656,0.9669096937213773,0.03247058823514132,0.05619596541770549,0.04115905654579792
CRACKS39,slog,primary,241,1852,2159,63790,241,2093,313,2400,68042,2400,section_068,0.10727798798106548,0.056679209783497934,0.11514572384082587,0.10041666666624827,0.9717863562961258,0.11514572384082587,0.13041666666612328,0.12230635840973145
CRACKS39,slog,primary,614,2249,1769,61917,614,2863,852,2383,66549,2383,section_106,0.23408311094122364,0.1325561312605083,0.21446035626889814,0.2576584137630816,0.9649502851976179,0.21446035626889814,0.357532522029553,0.2681031656888984
CRACKS39,slog,primary,407,3357,1968,71906,407,3764,740,2375,77638,2375,section_108,0.1325948851602336,0.0710048848568196,0.10812964930895821,0.17136842105191002,0.9553964099224114,0.10812964930895821,0.31157894736710917,0.16054434803078813
CRACKS39,slog,primary,76,2965,2248,56135,76,3041,196,2324,61424,2324,section_116,0.028331780055865178,0.014369446020014427,0.02499177901997701,0.03270223752137392,0.9498307952621067,0.02499177901997701,0.08433734939722747,0.038557706203132716
CRACKS39,slog,primary,398,3860,1966,69110,398,4258,672,2364,75334,2364,section_124,0.12020537601914799,0.06394601542406178,0.09347111319846531,0.16835871404328107,0.9471015485814791,0.09347111319846531,0.2842639593896605,0.14068308691002243
CRACKS39,slog,primary,345,3318,2398,78256,345,3663,487,2743,84317,2743,section_131,0.10771152044941038,0.05692130011539858,0.09418509418483706,0.12577469923395634,0.959325275210121,0.09418509418483706,0.17754283630996157,0.1230781695047435
CRACKS39,slog,primary,488,3128,2544,76056,488,3616,698,3032,82216,3032,section_133,0.1468110709985758,0.07922077922065061,0.13495575221201617,0.1609498680733478,0.9604970701150535,0.13495575221201617,0.230211081793436,0.17015953239451975
CRACKS39,slog,primary,567,3461,1243,72553,567,4028,763,1810,77824,1810,section_136,0.19424460431621404,0.10756972111533378,0.14076464746737646,0.3132596685065566,0.9544689136210495,0.14076464746737646,0.4215469613236379,0.21105347077567405
CRACKS39,slog,primary,385,1479,2112,82138,385,1864,518,2497,86114,2497,section_167,0.1765650080252773,0.09683098591524943,0.20654506437657433,0.15418502202581424,0.9823122092396305,0.20654506437657433,0.207448938725641,0.20699600983534253
CRACKS39,slog,primary,555,969,1512,65578,555,1524,828,2067,68614,2067,section_168,0.309106098578922,0.1828063241100698,0.3641732283440671,0.26850507982453553,0.9854388627585038,0.3641732283440671,0.4005805515220098,0.3815102706066059
CRACKS39,slog,primary,372,1718,2277,82932,372,2090,522,2649,87299,2649,section_178,0.15699514665508124,0.08518433707331077,0.17799043062115794,0.14043035107534757,0.9797046662727726,0.17799043062115794,0.19705549263798772,0.18703838053172417
CRACKS39,slog,primary,72,1555,1975,71822,72,1627,142,2047,75424,2047,section_193,0.03919433859542952,0.01998889505824545,0.04425322679751535,0.03517342452352138,0.9788080733743573,0.04425322679751535,0.06936980947694495,0.05403547981398734
CRACKS39,slog,primary,50,1736,1538,69591,50,1786,130,1588,72915,1588,section_196,0.029638411381062126,0.01504211793015932,0.027995520716528582,0.03148614609551961,0.9756613904971504,0.027995520716528582,0.08186397984835099,0.04172282821938314
CRACKS39,slog,primary,208,1406,2158,64220,208,1614,456,2366,67992,2366,section_197,0.10452261306506401,0.05514316012710726,0.12887236678978395,0.08791208791171636,0.9785755645626767,0.12887236678978395,0.19273034657568586,0.15446147753667164
CRACKS39,slog,primary,69,1915,1999,69974,69,1984,141,2068,73957,2068,section_204,0.03405725567612523,0.017323625407940437,0.03477822580627632,0.03336557059945181,0.9733617104145317,0.03477822580627632,0.06818181818148848,0.04606141074634767
CRACKS39,slog,primary,272,1284,1253,75514,272,1556,358,1525,78323,1525,section_213,0.17656604998319844,0.09683161267320459,0.1748071979423213,0.17836065573653534,0.983280814604419,0.1748071979423213,0.23475409835911637,0.20039347227508914
CRACKS39,slog,primary,0,1921,0,70145,0,1921,0,0,72066,0,section_223,0.0,0.0,0.0,0.0,0.9733438792216894,0.0,0.0,0.0
CRACKS39,slog,primary,0,830,0,73674,0,830,0,0,74504,0,section_231,0.0,0.0,0.0,0.0,0.9888596585416906,0.0,0.0,0.0
CRACKS39,slog,primary,0,730,0,73363,0,730,0,0,74093,0,section_239,0.0,0.0,0.0,0.0,0.9901475173091938,0.0,0.0,0.0
CRACKS39,slog,primary,0,740,0,98415,0,740,0,0,99155,0,section_250,0.0,0.0,0.0,0.0,0.9925369371185525,0.0,0.0,0.0
CRACKS39,slog,primary,0,739,0,82893,0,739,0,0,83632,0,section_251,0.0,0.0,0.0,0.0,0.9911636694087202,0.0,0.0,0.0
CRACKS39,slog,primary,0,982,0,77900,0,982,0,0,78882,0,section_256,0.0,0.0,0.0,0.0,0.9875510255823905,0.0,0.0,0.0
CRACKS39,slog,primary,0,799,0,75152,0,799,0,0,75951,0,section_261,0.0,0.0,0.0,0.0,0.9894800595119236,0.0,0.0,0.0
CRACKS39,slog,primary,0,925,0,74978,0,925,0,0,75903,0,section_262,0.0,0.0,0.0,0.0,0.9878133934098801,0.0,0.0,0.0
CRACKS39,slog,primary,0,1077,0,77375,0,1077,0,0,78452,0,section_267,0.0,0.0,0.0,0.0,0.9862718605005626,0.0,0.0,0.0
CRACKS39,slog,primary,0,1089,0,86149,0,1089,0,0,87238,0,section_277,0.0,0.0,0.0,0.0,0.9875169077694368,0.0,0.0,0.0
CRACKS39,slog,primary,0,1126,0,108110,0,1126,0,0,109236,0,section_284,0.0,0.0,0.0,0.0,0.9896920429161642,0.0,0.0,0.0
CRACKS39,slog,primary,0,1504,0,77569,0,1504,0,0,79073,0,section_287,0.0,0.0,0.0,0.0,0.9809796011279475,0.0,0.0,0.0
CRACKS39,slog,primary,0,1687,0,90101,0,1687,0,0,91788,0,section_300,0.0,0.0,0.0,0.0,0.9816206911577786,0.0,0.0,0.0
CRACKS39,slog,inclusive_uncertain,989,2849,12341,66260,989,3838,1777,13330,82439,13330,section_010,0.11521435228325068,0.061128623524283866,0.2576862949446126,0.0741935483870411,0.9587752680546733,0.2576862949446126,0.13330832708167042,0.17571458059624234
